cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.530,0.011,99546.809,7.961,931606.881,0.000,2628123.225,29339.856,300.000,300.000,300.000,291.250,99200.000,293.846,99385.460,
2004-06-01 00:05:00,292.361,0.011,99549.459,0.051,0.000,0.000,2413257.665,29339.856,299.862,299.862,298.677,291.258,99200.000,291.738,99386.394,
2004-06-01 00:10:00,291.836,0.011,99549.692,0.051,0.000,0.000,2413257.665,29339.856,299.537,299.537,297.133,291.267,99200.000,291.576,99386.440,
2004-06-01 00:15:00,291.903,0.011,99549.667,0.051,0.000,0.000,2413257.665,29339.856,299.063,299.063,295.498,291.275,99200.000,291.590,99386.436,
2004-06-01 00:20:00,291.988,0.011,99549.626,0.051,0.000,0.000,2413257.665,29339.856,298.649,298.649,294.271,291.283,99200.000,291.618,99386.426,
2004-06-01 00:25:00,292.002,0.011,99549.616,0.051,0.000,0.000,2413257.665,29339.856,298.334,298.334,293.357,291.292,99200.000,291.628,99386.422,
2004-06-01 00:30:00,291.963,0.011,99549.627,0.051,0.000,0.000,2413257.665,29339.856,298.085,298.085,292.665,291.300,99200.000,291.624,99386.421,
2004-06-01 00:35:00,291.919,0.011,99549.644,0.051,0.000,0.000,2413257.665,29339.856,297.882,297.882,292.142,291.308,99200.000,291.613,99386.423,
2004-06-01 00:40:00,291.892,0.011,99549.652,0.051,0.000,0.000,2413257.665,29339.856,297.705,297.705,291.742,291.317,99200.000,291.608,99386.423,
2004-06-01 00:45:00,291.879,0.011,99549.656,0.051,0.000,0.000,2413257.665,29339.856,297.553,297.553,291.433,291.325,99200.000,291.606,99386.422,
2004-06-01 00:50:00,291.874,0.011,99549.654,0.051,0.000,0.000,2413257.665,29339.856,297.419,297.419,291.192,291.333,99200.000,291.608,99386.419,
