cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,0.011,99546.778,8.805,1031030.471,0.000,2651054.255,29339.856,300.000,300.000,300.000,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,292.877,0.011,99549.360,0.051,0.000,0.000,2413257.665,29339.856,299.899,299.899,298.677,291.258,99200.000,291.751,99386.389,
2004-06-01 00:10:00,292.335,0.011,99549.571,0.051,0.000,0.000,2413257.665,29339.856,299.635,299.635,297.104,291.267,99200.000,291.610,99386.430,
2004-06-01 00:15:00,292.499,0.011,99549.511,0.051,0.000,0.000,2413257.665,29339.856,299.215,299.215,295.398,291.275,99200.000,291.641,99386.422,
2004-06-01 00:20:00,292.680,0.011,99549.447,0.051,0.000,0.000,2413257.665,29339.856,298.854,298.854,294.144,291.283,99200.000,291.676,99386.410,
2004-06-01 00:25:00,292.593,0.011,99549.463,0.051,0.000,0.000,2413257.665,29339.856,298.574,298.574,293.217,291.292,99200.000,291.677,99386.408,
2004-06-01 00:30:00,292.520,0.011,99549.491,0.051,0.000,0.000,2413257.665,29339.856,298.362,298.362,292.537,291.300,99200.000,291.663,99386.410,
2004-06-01 00:35:00,292.401,0.011,99549.528,0.051,0.000,0.000,2413257.665,29339.856,298.179,298.179,292.036,291.308,99200.000,291.645,99386.414,
2004-06-01 00:40:00,292.373,0.011,99549.539,0.051,0.000,0.000,2413257.665,29339.856,298.022,298.022,291.666,291.317,99200.000,291.637,99386.414,
2004-06-01 00:45:00,292.324,0.012,99549.552,0.051,0.000,0.000,2413257.665,29339.856,297.879,297.879,291.391,291.325,99200.000,291.632,99386.414,
2004-06-01 00:50:00,292.325,0.012,99549.551,0.051,0.000,0.000,2413257.665,29339.856,297.755,297.755,291.188,291.333,99200.000,291.633,99386.412,
2004-06-01 00:55:00,292.294,0.012,99549.556,0.051,0.000,0.000,2413257.665,29339.856,297.641,297.641,291.036,291.342,99200.000,291.632,99386.411,
2004-06-01 01:00:00,292.295,0.012,99549.554,0.051,0.000,0.000,2413257.665,29339.856,297.542,297.542,290.925,291.350,99200.000,291.634,99386.408,
2004-06-01 01:05:00,292.266,0.012,99549.563,0.051,0.000,0.000,2413257.665,29339.856,297.449,297.449,290.843,291.350,99200.000,291.630,99386.410,
2004-06-01 01:10:00,292.261,0.012,99549.567,0.051,0.000,0.000,2413257.665,29339.856,297.366,297.366,290.780,291.350,99200.000,291.627,99386.411,
2004-06-01 01:15:00,292.237,0.012,99549.575,0.051,0.000,0.000,2413257.665,29339.856,297.287,297.287,290.732,291.350,99200.000,291.623,99386.413,
