cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],GasTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.565,0.011,99546.791,8.161,955244.751,0.000,2633575.057,29339.856,300.000,300.000,300.000,291.250,99200.000,293.867,99385.446,
2004-06-01 00:05:00,292.522,0.011,99549.422,0.051,0.000,0.000,2413257.665,29339.856,299.864,299.864,298.677,291.258,99200.000,291.750,99386.390,
2004-06-01 00:10:00,292.011,0.011,99549.642,0.051,0.000,0.000,2413257.665,29339.856,299.555,299.555,297.132,291.267,99200.000,291.597,99386.434,
2004-06-01 00:15:00,292.150,0.011,99549.593,0.051,0.000,0.000,2413257.665,29339.856,299.096,299.096,295.490,291.275,99200.000,291.624,99386.426,
2004-06-01 00:20:00,292.274,0.011,99549.539,0.051,0.000,0.000,2413257.665,29339.856,298.697,298.697,294.267,291.283,99200.000,291.659,99386.415,
2004-06-01 00:25:00,292.270,0.011,99549.533,0.051,0.000,0.000,2413257.665,29339.856,298.395,298.395,293.356,291.292,99200.000,291.668,99386.411,
2004-06-01 00:30:00,292.203,0.011,99549.553,0.051,0.000,0.000,2413257.665,29339.856,298.159,298.159,292.672,291.300,99200.000,291.659,99386.411,
2004-06-01 00:35:00,292.140,0.011,99549.577,0.051,0.000,0.000,2413257.665,29339.856,297.964,297.964,292.154,291.308,99200.000,291.645,99386.414,
2004-06-01 00:40:00,292.106,0.011,99549.588,0.051,0.000,0.000,2413257.665,29339.856,297.795,297.795,291.759,291.317,99200.000,291.639,99386.414,
2004-06-01 00:45:00,292.090,0.011,99549.592,0.051,0.000,0.000,2413257.665,29339.856,297.647,297.647,291.455,291.325,99200.000,291.636,99386.413,
2004-06-01 00:50:00,292.082,0.012,99549.592,0.051,0.000,0.000,2413257.665,29339.856,297.516,297.516,291.219,291.333,99200.000,291.638,99386.411,
2004-06-01 00:55:00,292.073,0.012,99549.592,0.051,0.000,0.000,2413257.665,29339.856,297.401,297.401,291.035,291.342,99200.000,291.639,99386.409,
2004-06-01 01:00:00,292.066,0.012,99549.590,0.051,0.000,0.000,2413257.665,29339.856,297.297,297.297,290.891,291.350,99200.000,291.641,99386.406,
2004-06-01 01:05:00,292.054,0.012,99549.596,0.051,0.000,0.000,2413257.665,29339.856,297.203,297.203,290.778,291.350,99200.000,291.638,99386.408,
2004-06-01 01:10:00,292.043,0.012,99549.600,0.051,0.000,0.000,2413257.665,29339.856,297.116,297.116,290.686,291.350,99200.000,291.635,99386.409,
2004-06-01 01:15:00,292.031,0.012,99549.606,0.051,0.000,0.000,2413257.665,29339.856,297.036,297.036,290.611,291.350,99200.000,291.631,99386.410,
