cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.679,8.805,300.000,300.000,300.000,291.250,99200.000,293.865,99385.435,
2004-06-01 00:05:00,293.276,0.051,299.903,299.903,298.677,291.258,99200.000,291.851,99386.362,
2004-06-01 00:10:00,292.209,0.051,299.641,299.641,289.394,291.267,99200.000,291.557,99386.444,
2004-06-01 00:15:00,292.205,0.051,299.181,299.181,289.814,291.275,99200.000,291.546,99386.448,
2004-06-01 00:20:00,292.169,0.051,298.796,298.796,289.777,291.283,99200.000,291.540,99386.448,
2004-06-01 00:25:00,292.202,0.051,298.462,298.462,289.818,291.292,99200.000,291.543,99386.446,
2004-06-01 00:30:00,292.045,0.051,298.218,298.218,289.897,291.300,99200.000,291.528,99386.448,
2004-06-01 00:35:00,292.080,0.051,297.994,297.994,289.982,291.308,99200.000,291.536,99386.445,
2004-06-01 00:40:00,291.933,0.051,297.822,297.822,289.948,291.317,99200.000,291.522,99386.447,
2004-06-01 00:45:00,292.030,0.051,297.651,297.651,290.046,291.325,99200.000,291.538,99386.441,
2004-06-01 00:50:00,291.891,0.051,297.523,297.523,289.985,291.333,99200.000,291.525,99386.443,
2004-06-01 00:55:00,292.019,0.051,297.385,297.385,290.105,291.342,99200.000,291.545,99386.436,
2004-06-01 01:00:00,291.871,0.051,297.286,297.286,290.042,291.350,99200.000,291.532,99386.437,
2004-06-01 01:05:00,292.006,0.051,297.172,297.172,290.121,291.350,99200.000,291.547,99386.434,
2004-06-01 01:10:00,291.846,0.051,297.093,297.093,290.100,291.350,99200.000,291.530,99386.439,
2004-06-01 01:15:00,291.990,0.051,296.994,296.994,290.125,291.350,99200.000,291.543,99386.436,
2004-06-01 01:20:00,291.814,0.051,296.927,296.927,290.044,291.350,99200.000,291.522,99386.442,
2004-06-01 01:25:00,291.976,0.051,296.836,296.836,290.115,291.350,99200.000,291.539,99386.438,
2004-06-01 01:30:00,291.786,0.051,296.779,296.779,289.968,291.350,99200.000,291.514,99386.445,
2004-06-01 01:35:00,291.963,0.051,296.695,296.695,290.049,291.350,99200.000,291.532,99386.440,
2004-06-01 01:40:00,291.767,0.051,296.647,296.647,289.939,291.350,99200.000,291.508,99386.447,
2004-06-01 01:45:00,291.941,0.051,296.567,296.567,289.981,291.350,99200.000,291.525,99386.443,
2004-06-01 01:50:00,291.746,0.051,296.524,296.524,289.869,291.350,99200.000,291.501,99386.449,
2004-06-01 01:55:00,291.921,0.051,296.447,296.447,289.958,291.350,99200.000,291.520,99386.445,
2004-06-01 02:00:00,291.723,0.051,296.409,296.409,289.798,291.350,99200.000,291.494,99386.452,
2004-06-01 02:05:00,291.903,0.051,296.335,296.335,289.891,291.358,99208.333,291.517,99386.444,
2004-06-01 02:10:00,291.715,0.051,296.301,296.301,289.779,291.367,99216.667,291.499,99386.447,
2004-06-01 02:15:00,291.892,0.051,296.231,296.231,289.881,291.375,99225.000,291.523,99386.438,
2004-06-01 02:20:00,291.706,0.051,296.202,296.202,289.725,291.383,99233.333,291.504,99386.442,
2004-06-01 02:25:00,291.879,0.051,296.135,296.135,289.823,291.392,99241.667,291.528,99386.433,
2004-06-01 02:30:00,291.698,0.051,296.109,296.109,289.712,291.400,99250.000,291.511,99386.436,
2004-06-01 02:35:00,291.862,0.051,296.045,296.045,289.760,291.408,99258.333,291.532,99386.428,
2004-06-01 02:40:00,291.690,0.051,296.021,296.021,289.654,291.417,99266.667,291.516,99386.430,
2004-06-01 02:45:00,291.853,0.051,295.960,295.960,289.744,291.425,99275.000,291.539,99386.422,
2004-06-01 02:50:00,291.686,0.051,295.939,295.939,289.646,291.433,99283.333,291.523,99386.424,
2004-06-01 02:55:00,291.841,0.051,295.881,295.881,289.690,291.442,99291.667,291.545,99386.416,
2004-06-01 03:00:00,291.678,0.051,295.862,295.862,289.588,291.450,99300.000,291.529,99386.418,
2004-06-01 03:05:00,291.802,0.051,295.805,295.805,289.677,291.408,99308.333,291.513,99386.438,
2004-06-01 03:10:00,291.608,0.051,295.788,295.788,289.530,291.367,99316.667,291.453,99386.471,
2004-06-01 03:15:00,291.724,0.051,295.733,295.733,289.612,291.325,99325.000,291.430,99386.494,
2004-06-01 03:20:00,291.533,0.051,295.717,295.717,289.498,291.283,99333.333,291.369,99386.527,
2004-06-01 03:25:00,291.649,0.051,295.661,295.661,289.574,291.242,99341.667,291.344,99386.551,
2004-06-01 03:30:00,291.458,0.051,295.645,295.645,289.425,291.200,99350.000,291.283,99386.584,
2004-06-01 03:35:00,291.573,0.051,295.591,295.591,289.490,291.158,99358.333,291.257,99386.608,
2004-06-01 03:40:00,291.383,0.051,295.575,295.575,289.394,291.117,99366.667,291.197,99386.641,
2004-06-01 03:45:00,291.493,0.051,295.522,295.522,289.410,291.075,99375.000,291.169,99386.666,
2004-06-01 03:50:00,291.307,0.051,295.506,295.506,289.319,291.033,99383.333,291.110,99386.699,
2004-06-01 03:55:00,291.421,0.051,295.454,295.454,289.371,290.992,99391.667,291.083,99386.723,
2004-06-01 04:00:00,291.229,0.051,295.439,295.439,289.247,290.950,99400.000,291.022,99386.756,
2004-06-01 04:05:00,291.276,0.051,295.387,295.387,289.291,290.808,99400.000,290.905,99386.848,
2004-06-01 04:10:00,290.996,0.051,295.380,295.375,289.247,290.667,99400.000,290.737,99386.953,
2004-06-01 04:15:00,290.997,0.051,295.332,295.323,289.233,290.525,99400.000,290.593,99387.052,
2004-06-01 04:20:00,290.669,0.051,295.319,295.307,289.044,290.383,99400.000,290.416,99387.159,
2004-06-01 04:25:00,290.660,0.051,295.261,295.245,289.001,290.242,99400.000,290.274,99387.256,
2004-06-01 04:30:00,290.331,0.051,295.234,295.216,288.751,290.100,99400.000,290.095,99387.364,
2004-06-01 04:35:00,290.442,0.051,295.164,295.145,288.750,289.958,99400.000,289.911,99387.473,
2004-06-01 04:40:00,289.603,0.051,295.104,295.083,288.043,289.817,99400.000,289.548,99387.629,
2004-06-01 04:45:00,291.058,0.051,295.039,295.017,289.744,289.675,99400.000,289.898,99387.590,
2004-06-01 04:50:00,287.251,0.051,294.969,294.946,284.079,289.533,99400.000,288.156,99388.157,
2004-06-01 04:55:00,299.920,29.881,294.944,294.920,305.286,289.392,99400.000,294.195,99386.453,
2004-06-01 05:00:00,268.549,0.082,294.753,294.727,230.119,289.250,99400.000,279.164,99390.988,
2004-06-01 05:05:00,342.721,271.215,295.185,295.157,352.641,289.208,99408.333,312.856,99381.529,
2004-06-01 05:10:00,263.705,0.082,293.913,293.886,106.251,289.167,99416.667,273.720,99387.481,
2004-06-01 05:15:00,283.780,0.082,296.447,296.420,226.939,289.125,99425.000,282.125,99390.267,
2004-06-01 05:20:00,287.923,0.082,294.744,294.719,276.612,289.083,99433.333,288.313,99388.351,
2004-06-01 05:25:00,288.075,0.082,294.083,294.059,286.804,289.042,99441.667,287.852,99388.638,
2004-06-01 05:30:00,286.355,0.082,294.046,294.023,282.231,289.000,99450.000,287.223,99388.738,
2004-06-01 05:35:00,296.338,3.386,293.983,293.962,302.804,288.958,99458.333,291.193,99387.643,
2004-06-01 05:40:00,262.951,0.082,293.918,293.898,228.741,288.917,99466.667,276.861,99391.897,
2004-06-01 05:45:00,371.543,431.022,294.293,294.275,379.365,288.875,99475.000,328.844,99377.507,
2004-06-01 05:50:00,293.327,0.082,292.808,292.791,37.488,288.833,99483.333,302.137,99381.302,
2004-06-01 05:55:00,277.019,0.071,296.922,296.906,140.813,288.792,99491.667,281.999,99390.289,
2004-06-01 06:00:00,272.125,4.413,296.829,296.814,216.344,288.750,99500.000,282.677,99390.278,
2004-06-01 06:05:00,394.752,448.221,295.501,295.488,388.012,288.842,99508.333,349.145,99371.126,
2004-06-01 06:10:00,338.263,280.291,294.196,294.172,40.814,288.933,99516.667,340.800,99372.834,
2004-06-01 06:15:00,283.659,0.071,299.425,299.385,90.351,289.025,99525.000,287.531,99388.509,
2004-06-01 06:20:00,264.003,12.938,301.248,301.190,176.515,289.117,99533.333,280.646,99390.853,
2004-06-01 06:25:00,382.368,448.221,299.594,299.522,386.140,289.208,99541.667,328.940,99378.186,
2004-06-01 06:30:00,334.425,257.034,297.086,297.006,32.975,289.300,99550.000,326.006,99378.435,
